id,shipment_id,send_timestamp,pick_up_point,drop_off_point,source_country,destination_country,freight_cost,gross_weight,shipment_charges,shipment_mode,shipping_company,selected,shipping_time
4346,S044702,14-02-2019 10:20,A,Y,GB,IN,90.7,3008,0.9,Ocean,SC1,Y,29.30741
4347,S046736,07-10-2019 06:12,A,Y,GB,IN,87.1864,2450,0.9,Ocean,SC1,Y,17.58391
4348,S048730,13-08-2019 14:56,A,Y,GB,IN,85.50474597,5010,0.9,Ocean,SC1,Y,11.22743
4349,S049727,27-07-2019 16:03,A,Y,GB,IN,85.28531874,3008,0.9,Ocean,SC1,Y,31.68785
4350,S051712,17-04-2019 10:20,A,Y,GB,IN,90.25,2612,0.9,Ocean,SC1,Y,19.30613
4351,S055730,13-08-2019 15:07,A,Y,GB,IN,85.95458978,5010,0.9,Ocean,SC1,Y,11.30359
4352,S065710,05-04-2019 10:41,A,Y,GB,IN,90.2,9010,0.9,Ocean,SC1,Y,19.4515
4353,S065714,01-05-2019 20:47,A,Y,GB,IN,90.5,5010,0.9,Ocean,SC1,Y,13.65972
4354,S066730,13-08-2019 15:48,A,Y,GB,IN,85.6,2353,0.9,Ocean,SC1,Y,31.58935
4355,S067710,05-04-2019 10:43,A,Y,GB,IN,90.2,9010,0.9,Ocean,SC1,Y,19.46632
4356,S069714,02-05-2019 07:52,A,Y,GB,IN,90.4346,10000,0.9,Ocean,SC1,Y,8.28403
4357,S071725,13-07-2019 10:36,A,Y,GB,IN,85.5,3000,0.9,Ocean,SC1,Y,19.42037
4358,S078736,08-10-2019 10:51,A,Y,GB,IN,86.9,5800,0.9,Ocean,SC1,Y,9.52523
4359,S080710,05-04-2019 11:14,A,Y,GB,IN,89.85,5000,0.9,Ocean,SC1,Y,29.68646
4360,S081710,05-04-2019 11:16,A,Y,GB,IN,90.2,2508,0.9,Ocean,SC1,Y,19.69479
4361,S082738,13-01-2020 11:39,A,Y,GB,IN,91.64,2190.6,0.9,Ocean,SC1,Y,29.86019
4362,S087737,26-11-2019 10:52,A,Y,GB,IN,91.8,3008,0.9,Ocean,SC1,Y,29.53252
4363,S089737,26-11-2019 11:44,A,Y,GB,IN,91.7,3008,0.9,Ocean,SC1,Y,19.89005
4364,S098736,09-10-2019 09:52,A,Y,GB,IN,86.64414475,2320.1,0.9,Ocean,SC1,Y,29.11435
4365,S101712,17-04-2019 13:12,A,Y,GB,IN,90.25,4586.2,0.9,Ocean,SC1,Y,20.50405
4366,S105738,14-01-2020 13:07,A,Y,GB,IN,91.7,2999,0.9,Ocean,SC1,Y,30.46863
4367,S106712,17-04-2019 13:39,A,Y,GB,IN,90.25,4586.2,0.9,Ocean,SC1,Y,20.69225
4368,S106733,02-09-2019 14:42,A,Y,GB,IN,86.29669834,2328,0.9,Ocean,SC1,Y,11.12546
4369,S112704,27-02-2019 12:16,A,Y,GB,IN,94.7,2128,0.9,Ocean,SC1,Y,20.11296
4370,S112721,15-06-2019 18:47,A,Y,GB,IN,87.6,4526.8,0.9,Ocean,SC1,Y,22.83252
4371,S113738,14-01-2020 20:29,A,Y,GB,IN,91.9,2751,0.9,Ocean,SC1,Y,13.5375
4372,S115716,13-05-2019 09:24,A,Y,GB,IN,90.4659,2330,0.9,Ocean,SC1,Y,8.92002
4373,S125736,10-10-2019 18:33,A,Y,GB,IN,87.5,4010,0.9,Ocean,SC1,Y,12.73275
4374,S126710,05-04-2019 12:51,A,Y,GB,IN,90.2,5010,0.9,Ocean,SC1,Y,30.36065
4375,S127736,11-10-2019 02:26,A,Y,GB,IN,87.5,3440,0.9,Ocean,SC1,Y,16.01979
4376,S128737,28-11-2019 14:29,A,Y,GB,IN,92.05,7010,0.9,Ocean,SC1,Y,31.039
4377,S131738,16-01-2020 11:32,A,Y,GB,IN,92.1,2208,0.9,Ocean,SC1,Y,19.80799
4378,S137738,16-01-2020 21:22,A,Y,GB,IN,92.25,3008,0.9,Ocean,SC1,Y,33.90706
4379,S139718,28-05-2019 12:17,A,Y,GB,IN,87.8,2400,0.9,Ocean,SC1,Y,20.12454
4380,S140719,03-06-2019 10:44,A,Y,GB,IN,87.2114,4010,0.9,Ocean,SC1,Y,9.4787
4381,S140730,14-08-2019 10:54,A,Y,GB,IN,85.5,2358,0.9,Ocean,SC1,Y,29.54537
4382,S142737,28-11-2019 22:16,A,Y,GB,IN,92.02034104,2886.5,0.9,Ocean,SC1,Y,14.27824
4383,S148736,11-10-2019 15:23,A,Y,GB,IN,89.45,2308,0.9,Ocean,SC1,Y,31.41516
4384,S150726,20-07-2019 23:08,A,Y,GB,IN,85.65,4010,0.9,Ocean,SC1,Y,24.64074
4385,S150738,17-01-2020 16:49,A,Y,GB,IN,92.45,4010,0.9,Ocean,SC1,Y,12.00914
4386,S151738,17-01-2020 17:12,A,Y,GB,IN,92.45,2999,0.9,Ocean,SC1,Y,32.17257
4387,S152709,30-03-2019 13:45,A,Y,GB,IN,89.65,2797,0.9,Ocean,SC1,Y,20.7316
4388,S153737,29-11-2019 09:41,A,Y,GB,IN,92.05,5010,0.9,Ocean,SC1,Y,19.03565
4389,S154736,11-10-2019 19:19,A,Y,GB,IN,89.65,4010,0.9,Ocean,SC1,Y,13.05012
4390,S154738,17-01-2020 18:29,A,Y,GB,IN,92.45,3008,0.9,Ocean,SC1,Y,32.70741
4391,S155704,27-02-2019 13:38,A,Y,GB,IN,94.45,4775,0.9,Ocean,SC1,Y,10.68715
4392,S155736,11-10-2019 19:27,A,Y,GB,IN,89.65,4010,0.9,Ocean,SC1,Y,13.10486
4393,S156738,17-01-2020 20:43,A,Y,GB,IN,92.45,5000,0.9,Ocean,SC1,Y,33.63796
4394,S158738,18-01-2020 06:44,A,Y,GB,IN,92.45,3008,0.9,Ocean,SC1,Y,17.80787
4395,S160720,09-06-2019 09:12,A,Y,GB,IN,88,3008,0.9,Ocean,SC1,Y,8.83565
4396,S162718,28-05-2019 13:13,A,Y,GB,IN,87.8,2500,0.9,Ocean,SC1,Y,30.50914
4397,S165736,12-10-2019 11:32,A,Y,GB,IN,89.65,5000,0.9,Ocean,SC1,Y,19.80926
4398,S167736,12-10-2019 12:45,A,Y,GB,IN,89.65,2508,0.9,Ocean,SC1,Y,10.31493
4399,S173738,18-01-2020 17:10,A,Y,GB,IN,92.15,3008,0.9,Ocean,SC1,Y,32.15706
4400,S174737,30-11-2019 00:12,A,Y,GB,IN,92.45,3510,0.9,Ocean,SC1,Y,15.08669
4401,S175739,25-04-2020 14:26,A,Y,GB,IN,93.7,2488.5,0.9,Ocean,SC1,Y,31.01447
4402,S177727,29-07-2019 10:22,A,Y,GB,IN,84.6,4740,0.9,Ocean,SC1,Y,19.32002
4403,S178721,17-06-2019 08:20,A,Y,GB,IN,87.25,3980,0.9,Ocean,SC1,Y,8.47708
4404,S178737,30-11-2019 10:02,A,Y,GB,IN,92.45,10000,0.9,Ocean,SC1,Y,29.18495
4405,S179736,13-10-2019 09:24,A,Y,GB,IN,89.65,9710,0.9,Ocean,SC1,Y,18.92269
4406,S180736,13-10-2019 09:39,A,Y,GB,IN,89.65,9610,0.9,Ocean,SC1,Y,9.02338
4407,S185737,30-11-2019 14:44,A,Y,GB,IN,92.45,2258,0.9,Ocean,SC1,Y,11.14016
4408,S186739,27-04-2020 12:11,A,Y,GB,IN,94.44329484,3908.5,0.9,Ocean,SC1,Y,10.08264
4409,S187703,21-02-2019 22:36,A,Y,GB,IN,92.6,5010,0.9,Ocean,SC1,Y,24.41759
4410,S190736,13-10-2019 19:26,A,Y,GB,IN,89.65,4010,0.9,Ocean,SC1,Y,33.10139
4411,S195703,22-02-2019 09:43,A,Y,GB,IN,92.3,3008,0.9,Ocean,SC1,Y,29.05127
4412,S195708,25-03-2019 09:29,A,Y,GB,IN,90.4,3110,0.9,Ocean,SC1,Y,18.95694
4413,S195736,14-10-2019 07:43,A,Y,GB,IN,89.5739,4010,0.9,Ocean,SC1,Y,18.21794
4414,S197709,30-03-2019 16:57,A,Y,GB,IN,89.65,3360,0.9,Ocean,SC1,Y,32.06377
4415,S198737,01-12-2019 12:29,A,Y,GB,IN,92.45,3254.5,0.9,Ocean,SC1,Y,30.20382
4416,S198738,20-01-2020 21:24,A,Y,GB,IN,91.9,2708,0.9,Ocean,SC1,Y,13.91771
4417,S200737,01-12-2019 13:20,A,Y,GB,IN,92.45,2302,0.9,Ocean,SC1,Y,10.56123
4418,S210709,30-03-2019 19:26,A,Y,GB,IN,89.65,3000,0.9,Ocean,SC1,Y,33.09954
4419,S218705,03-03-2019 20:02,A,Y,GB,IN,93.45,2149,0.9,Ocean,SC1,Y,13.35347
4420,S222705,04-03-2019 07:17,A,Y,GB,IN,93.34,6010,0.9,Ocean,SC1,Y,28.03935
4421,S222727,29-07-2019 12:31,A,Y,GB,IN,84.25,2383,0.9,Ocean,SC1,Y,30.21771
4422,S228715,08-05-2019 08:46,A,Y,GB,IN,90.2,5000,0.9,Ocean,SC1,Y,18.65382
4423,S232713,27-04-2019 12:48,A,Y,GB,IN,90,3008,0.9,Ocean,SC1,Y,10.33715
4424,S240730,14-08-2019 16:51,A,Y,GB,IN,85.37815967,5010,0.9,Ocean,SC1,Y,22.02106
4425,S240738,23-01-2020 13:36,A,Y,GB,IN,93.15,3810,0.9,Ocean,SC1,Y,10.66736
4426,S241738,23-01-2020 13:39,A,Y,GB,IN,93.15,3008,0.9,Ocean,SC1,Y,30.68854
4427,S245738,23-01-2020 16:57,A,Y,GB,IN,93.15,5010,0.9,Ocean,SC1,Y,12.06539
4428,S246736,15-10-2019 21:52,A,Y,GB,IN,90.75,2258,0.9,Ocean,SC1,Y,34.11562
4429,S249717,20-05-2019 15:14,A,Y,GB,IN,88.2304,3008,0.9,Ocean,SC1,Y,21.35336
4430,S250717,20-05-2019 15:18,A,Y,GB,IN,88.2304,3008,0.9,Ocean,SC1,Y,11.37894
4431,S251707,17-03-2019 10:49,A,Y,GB,IN,91.10203203,2258,0.9,Ocean,SC1,Y,29.51192
4432,S252707,17-03-2019 10:59,A,Y,GB,IN,91.36053967,2258,0.9,Ocean,SC1,Y,19.58102
4433,S252737,03-12-2019 11:16,A,Y,GB,IN,92.6038,5000,0.9,Ocean,SC1,Y,9.70046
4434,S253736,16-10-2019 08:53,A,Y,GB,IN,90.55,5010,0.9,Ocean,SC1,Y,28.70382
4435,S255738,24-01-2020 13:03,A,Y,GB,IN,93.25,2208,0.9,Ocean,SC1,Y,20.44155
4436,S257732,29-08-2019 08:30,A,Y,GB,IN,87.0525,3008,0.9,Ocean,SC1,Y,8.54398
4437,S259738,24-01-2020 14:48,A,Y,GB,IN,93.25,5010,0.9,Ocean,SC1,Y,31.17292
4438,S263717,20-05-2019 16:05,A,Y,GB,IN,88.3,2408,0.9,Ocean,SC1,Y,21.70347
4439,S263738,24-01-2020 17:32,A,Y,GB,IN,93.25,3008,0.9,Ocean,SC1,Y,12.31111
4440,S264739,05-05-2020 09:56,A,Y,GB,IN,93.25,2500,0.9,Ocean,SC1,Y,29.14062
4441,S269736,16-10-2019 13:01,A,Y,GB,IN,91.25,2248,0.9,Ocean,SC1,Y,10.4265
4442,S270737,03-12-2019 20:44,A,Y,GB,IN,92.85,5010,0.9,Ocean,SC1,Y,33.6434
4443,S271720,10-06-2019 10:35,A,Y,GB,IN,87.13952002,3430,0.9,Ocean,SC1,Y,19.41065
4444,S271736,16-10-2019 14:06,A,Y,GB,IN,91.25,5000,0.9,Ocean,SC1,Y,30.88067
4445,S276712,18-04-2019 16:13,A,Y,GB,IN,89.85,7010,0.9,Ocean,SC1,Y,21.75833
4446,S276737,04-12-2019 07:43,A,Y,GB,IN,92.941,6510,0.9,Ocean,SC1,Y,18.21574
4447,S278728,03-08-2019 17:21,A,Y,GB,IN,84.2,8010,0.9,Ocean,SC1,Y,12.22975
4448,S278738,25-01-2020 14:06,A,Y,GB,IN,93.25,4010,0.9,Ocean,SC1,Y,30.87836
4449,S279728,03-08-2019 17:39,A,Y,GB,IN,84.2,9010,0.9,Ocean,SC1,Y,22.35833
4450,S281736,16-10-2019 17:49,A,Y,GB,IN,91.44793257,3008,0.9,Ocean,SC1,Y,12.42581
4451,S282725,15-07-2019 08:19,A,Y,GB,IN,85.7,3510,0.9,Ocean,SC1,Y,28.46748
4452,S282728,04-08-2019 02:20,A,Y,GB,IN,84.2,9010,0.9,Ocean,SC1,Y,15.97766
4453,S284725,15-07-2019 08:24,A,Y,GB,IN,85.7,3560,0.9,Ocean,SC1,Y,8.50463
4454,S285733,03-09-2019 13:35,A,Y,GB,IN,86.6704,4010,0.9,Ocean,SC1,Y,30.66412
4455,S285736,16-10-2019 21:32,A,Y,GB,IN,91.25,5000,0.9,Ocean,SC1,Y,23.97361
4456,S287728,04-08-2019 10:05,A,Y,GB,IN,84.2,4010,0.9,Ocean,SC1,Y,9.20428
4457,S288736,17-10-2019 05:14,A,Y,GB,IN,91.1602,3008,0.9,Ocean,SC1,Y,27.1809
4458,S289716,13-05-2019 15:14,A,Y,GB,IN,91.4,8010,0.9,Ocean,SC1,Y,21.34757
4459,S289736,17-10-2019 06:23,A,Y,GB,IN,91.1987,2228,0.9,Ocean,SC1,Y,7.66481
4460,S290716,13-05-2019 15:18,A,Y,GB,IN,91.4,5009,0.9,Ocean,SC1,Y,31.37975
4461,S290737,04-12-2019 11:24,A,Y,GB,IN,92.85,2500,0.9,Ocean,SC1,Y,19.75324
4462,S293719,03-06-2019 20:26,A,Y,GB,IN,87,3500,0.9,Ocean,SC1,Y,33.51528
4463,S297727,29-07-2019 19:58,A,Y,GB,IN,83.7,3594.2,0.9,Ocean,SC1,Y,13.31944
4464,S299736,17-10-2019 11:02,A,Y,GB,IN,91.8,4110,0.9,Ocean,SC1,Y,19.59757
4465,S299738,27-01-2020 13:02,A,Y,GB,IN,93,5010,0.9,Ocean,SC1,Y,10.43137
4466,S300726,22-07-2019 12:15,A,Y,GB,IN,85.65,3008,0.9,Ocean,SC1,Y,30.10903
4467,S303704,27-02-2019 21:21,A,Y,GB,IN,94.45,2654.9,0.9,Ocean,SC1,Y,33.89965
4468,S306725,15-07-2019 09:09,A,Y,GB,IN,85.7,3000,0.9,Ocean,SC1,Y,28.81493
4469,S309719,04-06-2019 09:01,A,Y,GB,IN,87.2,3210,0.9,Ocean,SC1,Y,18.75995
4470,S310704,28-02-2019 08:48,A,Y,GB,IN,94.25,5360,0.9,Ocean,SC1,Y,28.67222
4471,S311704,28-02-2019 08:52,A,Y,GB,IN,94.25,2508,0.9,Ocean,SC1,Y,18.69699
4472,S312729,09-08-2019 06:38,A,Y,GB,IN,85.0438,3665,0.9,Ocean,SC1,Y,17.76736
4473,S312736,17-10-2019 20:54,A,Y,GB,IN,91.1,2258,0.9,Ocean,SC1,Y,13.71123
4474,S320737,05-12-2019 10:12,A,Y,GB,IN,93.45,9010,0.9,Ocean,SC1,Y,19.2522
4475,S326737,05-12-2019 10:44,A,Y,GB,IN,93.45,2998,0.9,Ocean,SC1,Y,9.47685
4476,S328705,04-03-2019 12:15,A,Y,GB,IN,93.25,3500,0.9,Ocean,SC1,Y,20.10938
4477,S330707,17-03-2019 17:59,A,Y,GB,IN,91.45,2258,0.9,Ocean,SC1,Y,12.49931
4478,S334716,14-05-2019 08:44,A,Y,GB,IN,90.4,6010,0.9,Ocean,SC1,Y,18.6397
4479,S334738,31-01-2020 19:08,A,Y,GB,IN,93.7,2679.5,0.9,Ocean,SC1,Y,12.97593
4480,S340738,01-02-2020 12:23,A,Y,GB,IN,93.10431525,3158.5,0.9,Ocean,SC1,Y,30.16597
4481,S341736,19-10-2019 08:20,A,Y,GB,IN,91.9,2258,0.9,Ocean,SC1,Y,18.47778
4482,S342721,18-06-2019 09:42,A,Y,GB,IN,87,2500,0.9,Ocean,SC1,Y,9.04352
4483,S345736,19-10-2019 11:48,A,Y,GB,IN,91.9,5000,0.9,Ocean,SC1,Y,9.91979
4484,S349707,18-03-2019 10:14,A,Y,GB,IN,90.5,2558,0.9,Ocean,SC1,Y,29.27037
4485,S352736,19-10-2019 16:42,A,Y,GB,IN,91.9,2758,0.9,Ocean,SC1,Y,31.96181
4486,S353737,06-12-2019 16:31,A,Y,GB,IN,93.86464794,2958,0.9,Ocean,SC1,Y,21.88241
4487,S354712,20-04-2019 00:04,A,Y,GB,IN,89.8,7010,0.9,Ocean,SC1,Y,25.0316
4488,S355707,18-03-2019 10:24,A,Y,GB,IN,90.5,2308,0.9,Ocean,SC1,Y,19.33681
4489,S361733,03-09-2019 17:42,A,Y,GB,IN,87,7000,0.9,Ocean,SC1,Y,22.37847
4490,S363733,03-09-2019 19:57,A,Y,GB,IN,87,7000,0.9,Ocean,SC1,Y,13.31609
4491,S364736,20-10-2019 18:10,A,Y,GB,IN,91.9,5010,0.9,Ocean,SC1,Y,22.57002
4492,S365736,20-10-2019 20:02,A,Y,GB,IN,91.9,5000,0.9,Ocean,SC1,Y,13.34838
4493,S366736,20-10-2019 20:19,A,Y,GB,IN,91.9,5000,0.9,Ocean,SC1,Y,33.46655
4494,S366738,03-02-2020 05:43,A,Y,GB,IN,94.6941829,2308.5,0.9,Ocean,SC1,Y,17.38472
4495,S367738,03-02-2020 08:50,A,Y,GB,IN,93.48,5008.5,0.9,Ocean,SC1,Y,28.68333
4496,S368736,20-10-2019 21:41,A,Y,GB,IN,91.9,5000,0.9,Ocean,SC1,Y,34.03565
4497,S369708,26-03-2019 07:45,A,Y,GB,IN,90.37,2222,0.9,Ocean,SC1,Y,8.23333
4498,S370708,26-03-2019 07:55,A,Y,GB,IN,90.37,2222,0.9,Ocean,SC1,Y,28.30081
4499,S370738,03-02-2020 09:33,A,Y,GB,IN,93.38,5355,0.9,Ocean,SC1,Y,18.98507
4500,S373733,04-09-2019 07:28,A,Y,GB,IN,86.7582,4000,0.9,Ocean,SC1,Y,8.1125
4501,S375733,04-09-2019 08:09,A,Y,GB,IN,87.1542,9010,0.9,Ocean,SC1,Y,28.39931
4502,S375736,21-10-2019 10:20,A,Y,GB,IN,92,5010,0.9,Ocean,SC1,Y,19.30984
4503,S376706,11-03-2019 09:14,A,Y,GB,IN,90.45,2500,0.9,Ocean,SC1,Y,28.85185
4504,S376733,04-09-2019 08:15,A,Y,GB,IN,87.0786,3008,0.9,Ocean,SC1,Y,28.4419
4505,S377703,23-02-2019 08:12,A,Y,GB,IN,92.3,2200,0.9,Ocean,SC1,Y,8.41701
4506,S382736,21-10-2019 13:19,A,Y,GB,IN,92,6510,0.9,Ocean,SC1,Y,30.55382
4507,S383717,21-05-2019 14:34,A,Y,GB,IN,88.4,5010,0.9,Ocean,SC1,Y,11.07431
4508,S384733,04-09-2019 08:55,A,Y,GB,IN,87.58108344,5010,0.9,Ocean,SC1,Y,8.71725
4509,S385724,08-07-2019 21:12,A,Y,GB,IN,85.45,2349,0.9,Ocean,SC1,Y,33.83785
4510,S386726,23-07-2019 06:22,A,Y,GB,IN,85.75,3520,0.9,Ocean,SC1,Y,7.65787
4511,S389736,21-10-2019 16:26,A,Y,GB,IN,92,5000,0.9,Ocean,SC1,Y,21.8537
4512,S390736,21-10-2019 16:29,A,Y,GB,IN,92,5000,0.9,Ocean,SC1,Y,11.87454
4513,S394724,09-07-2019 08:49,A,Y,GB,IN,85.35,7010,0.9,Ocean,SC1,Y,28.68032
4514,S394736,21-10-2019 19:00,A,Y,GB,IN,91.65,2185,0.9,Ocean,SC1,Y,12.9169
4515,S395738,04-02-2020 17:30,A,Y,GB,IN,92.4,10000,0.9,Ocean,SC1,Y,22.29387
4516,S396733,04-09-2019 09:17,A,Y,GB,IN,87.49266276,5610,0.9,Ocean,SC1,Y,18.8691
4517,S398736,21-10-2019 20:47,A,Y,GB,IN,92,5010,0.9,Ocean,SC1,Y,33.66562
4518,S399718,30-05-2019 07:35,A,Y,GB,IN,87.52,2508,0.9,Ocean,SC1,Y,8.16354
4519,S400736,21-10-2019 21:10,A,Y,GB,IN,92,3008,0.9,Ocean,SC1,Y,13.82326
4520,S403733,04-09-2019 09:34,A,Y,GB,IN,87.05,2758,0.9,Ocean,SC1,Y,28.98634
4521,S407715,08-05-2019 23:38,A,Y,GB,IN,90.1,3510,0.9,Ocean,SC1,Y,34.85139
4522,S407738,05-02-2020 17:32,A,Y,GB,IN,92.89327112,3008.5,0.9,Ocean,SC1,Y,32.3103
4523,S410715,08-05-2019 23:45,A,Y,GB,IN,90.1,3510,0.9,Ocean,SC1,Y,14.90266
4524,S415730,15-08-2019 21:03,A,Y,GB,IN,86.05,5010,0.9,Ocean,SC1,Y,33.77269
4525,S416739,26-05-2020 15:49,A,Y,GB,IN,92.65334345,2700,0.9,Ocean,SC1,Y,31.59329
4526,S418717,21-05-2019 22:33,A,Y,GB,IN,88.4,5010,0.9,Ocean,SC1,Y,14.39606
4527,S418737,09-12-2019 15:05,A,Y,GB,IN,93.15,3910,0.9,Ocean,SC1,Y,11.28576
4528,S419730,16-08-2019 06:16,A,Y,GB,IN,86.1107,3008,0.9,Ocean,SC1,Y,27.61227
4529,S419733,04-09-2019 09:54,A,Y,GB,IN,87.05,7000,0.9,Ocean,SC1,Y,19.12917
4530,S421737,09-12-2019 15:34,A,Y,GB,IN,93.15,2158,0.9,Ocean,SC1,Y,11.48831
4531,S421739,27-05-2020 12:38,A,Y,GB,IN,92.6,4999,0.9,Ocean,SC1,Y,20.26539
4532,S423719,04-06-2019 15:01,A,Y,GB,IN,87.34,3450,0.9,Ocean,SC1,Y,11.25787
4533,S427736,23-10-2019 09:10,A,Y,GB,IN,90.6857,4010,0.9,Ocean,SC1,Y,28.82326
4534,S429738,07-02-2020 10:31,A,Y,GB,IN,91.83,5008.5,0.9,Ocean,SC1,Y,9.38368
4535,S431728,05-08-2019 10:19,A,Y,GB,IN,85.1,5010,0.9,Ocean,SC1,Y,29.30451
4536,S433737,10-12-2019 09:40,A,Y,GB,IN,93,3008,0.9,Ocean,SC1,Y,29.02789
4537,S435720,11-06-2019 10:12,A,Y,GB,IN,87.75,5000,0.9,Ocean,SC1,Y,29.25509
4538,S437711,13-04-2019 10:33,A,Y,GB,IN,90.15,8010,0.9,Ocean,SC1,Y,9.40255
4539,S437736,23-10-2019 17:24,A,Y,GB,IN,90.75,2233,0.9,Ocean,SC1,Y,12.25278
4540,S438739,30-05-2020 09:40,A,Y,GB,IN,91.9,3000,0.9,Ocean,SC1,Y,19.02894
4541,S440714,03-05-2019 15:15,A,Y,GB,IN,89.75,3500,0.9,Ocean,SC1,Y,11.35914
4542,S446721,19-06-2019 06:57,A,Y,GB,IN,86.86,2500,0.9,Ocean,SC1,Y,27.90255
4543,S447710,07-04-2019 19:49,A,Y,GB,IN,89.1,3910,0.9,Ocean,SC1,Y,23.26354
4544,S448707,18-03-2019 14:44,A,Y,GB,IN,90.33,3000,0.9,Ocean,SC1,Y,11.14097
4545,S448710,07-04-2019 19:52,A,Y,GB,IN,89.56607426,3910,0.9,Ocean,SC1,Y,13.28067
4546,S449736,24-10-2019 10:13,A,Y,GB,IN,91,6510,0.9,Ocean,SC1,Y,29.25706
4547,S450737,10-12-2019 15:30,A,Y,GB,IN,93.15,2308,0.9,Ocean,SC1,Y,21.46157
4548,S457736,24-10-2019 14:25,A,Y,GB,IN,91,5504.5,0.9,Ocean,SC1,Y,11.01238
4549,S462737,10-12-2019 23:32,A,Y,GB,IN,93.15,5010,0.9,Ocean,SC1,Y,14.80856
4550,S463717,22-05-2019 11:27,A,Y,GB,IN,87.8,4410,0.9,Ocean,SC1,Y,19.77477
4551,S463737,11-12-2019 00:02,A,Y,GB,IN,93.15,5010,0.9,Ocean,SC1,Y,15.01725
4552,S464737,11-12-2019 00:13,A,Y,GB,IN,93.15,3231,0.9,Ocean,SC1,Y,5.09294
4553,S465727,31-07-2019 08:08,A,Y,GB,IN,83.7769663,2708,0.9,Ocean,SC1,Y,28.3956
4554,S468723,03-07-2019 10:14,A,Y,GB,IN,86.15,2518,0.9,Ocean,SC1,Y,29.2691
4555,S468738,11-02-2020 07:10,A,Y,GB,IN,91.64477207,3283.5,0.9,Ocean,SC1,Y,27.99248
4556,S475705,04-03-2019 18:53,A,Y,GB,IN,93.25,3000,0.9,Ocean,SC1,Y,32.8684
4557,S475714,03-05-2019 18:12,A,Y,GB,IN,90.4,4434.8,0.9,Ocean,SC1,Y,22.58843
4558,S475736,25-10-2019 13:59,A,Y,GB,IN,90.7,3318,0.9,Ocean,SC1,Y,10.82986
4559,S477724,09-07-2019 13:35,A,Y,GB,IN,85.05,3510,0.9,Ocean,SC1,Y,30.66377
4560,S478736,25-10-2019 15:53,A,Y,GB,IN,90.7,2214,0.9,Ocean,SC1,Y,31.62141
4561,S480736,25-10-2019 15:59,A,Y,GB,IN,90.7,2214,0.9,Ocean,SC1,Y,31.66065
4562,S482714,04-05-2019 08:24,A,Y,GB,IN,90.65,7200,0.9,Ocean,SC1,Y,8.50382
4563,S483737,11-12-2019 20:39,A,Y,GB,IN,93.1,5010,0.9,Ocean,SC1,Y,13.60544
4564,S484705,05-03-2019 06:06,A,Y,GB,IN,93.2236,5010,0.9,Ocean,SC1,Y,17.54688
4565,S485738,12-02-2020 13:56,A,Y,GB,IN,92.3,4508.5,0.9,Ocean,SC1,Y,10.81215
4566,S486707,18-03-2019 16:40,A,Y,GB,IN,90.5,2218,0.9,Ocean,SC1,Y,31.94456
4567,S486716,14-05-2019 14:30,A,Y,GB,IN,90.4,2500,0.9,Ocean,SC1,Y,21.04433
4568,S486738,12-02-2020 13:59,A,Y,GB,IN,92.06,4508.5,0.9,Ocean,SC1,Y,20.82685
4569,S494735,16-09-2019 21:08,A,Y,GB,IN,88.75,2258,0.9,Ocean,SC1,Y,23.81088
4570,S496727,31-07-2019 09:56,A,Y,GB,IN,83.36,3260,0.9,Ocean,SC1,Y,29.14097
4571,S497704,28-02-2019 16:03,A,Y,GB,IN,93.7,5010,0.9,Ocean,SC1,Y,21.69225
4572,S502739,02-06-2020 17:49,A,Y,GB,IN,93.9,4508.5,0.9,Ocean,SC1,Y,32.43021
4573,S504704,28-02-2019 16:12,A,Y,GB,IN,93.7,5010,0.9,Ocean,SC1,Y,21.75451
4574,S504738,14-02-2020 18:47,A,Y,GB,IN,92.7,3008.5,0.9,Ocean,SC1,Y,12.83252
4575,S507738,15-02-2020 14:27,A,Y,GB,IN,92.7,2258,0.9,Ocean,SC1,Y,11.02199
4576,S508739,03-06-2020 22:13,A,Y,GB,IN,94.15,4008.5,0.9,Ocean,SC1,Y,24.26366
4577,S509707,19-03-2019 03:11,A,Y,GB,IN,90.5,5975,0.9,Ocean,SC1,Y,6.32812
4578,S509736,28-10-2019 13:02,A,Y,GB,IN,90.7,4421,0.9,Ocean,SC1,Y,10.43264
4579,S509739,04-06-2020 07:22,A,Y,GB,IN,93.75,5000,0.9,Ocean,SC1,Y,18.0706
4580,S510739,04-06-2020 07:54,A,Y,GB,IN,94.84581529,4608.5,0.9,Ocean,SC1,Y,18.2985
4581,S513737,13-12-2019 10:37,A,Y,GB,IN,94.4,2208,0.9,Ocean,SC1,Y,29.42535
4582,S514737,13-12-2019 10:46,A,Y,GB,IN,94.05,2170,0.9,Ocean,SC1,Y,19.48993
4583,S514739,04-06-2020 09:36,A,Y,GB,IN,93.8,3000,0.9,Ocean,SC1,Y,9.00081
4584,S517707,19-03-2019 09:21,A,Y,GB,IN,90.68,3008,0.9,Ocean,SC1,Y,8.90243
4585,S518703,23-02-2019 20:38,A,Y,GB,IN,92.76,3255,0.9,Ocean,SC1,Y,33.60012
4586,S519703,23-02-2019 20:42,A,Y,GB,IN,92.6622443,3255,0.9,Ocean,SC1,Y,33.62512
4587,S519708,26-03-2019 15:54,A,Y,GB,IN,90.65,2228,0.9,Ocean,SC1,Y,11.62824
